SUA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
1000,3,17,30,169,98,44,18,0,0,376,0,0,10,42,55,88,85,57,23,367,0,4,17,79,60,63,41,7,0,287,32,173,199,1344,752,943,931,558,185,5114,1864,5042,4110,9692,5709,6662,5930,3820,1830,44665,26018,61635,49191,107424,66528,78512,68746,37089,14721,509868,0,6,0,34,8,3,3,0,0,57,49239,114153,90096,169822,105569,123355,108808,54978,18675,834689,0,7,9,117,22,10,6,0,0,163,0,0,0,39,9,16,21,17,4,117,0,6,29,266,61,33,17,8,0,423,5,16,6,79,20,15,12,5,0,151,18,66,54,454,270,276,243,83,17,1479,0,3,7,130,77,83,82,41,3,434,12,81,91,819,353,280,164,60,19,1875,0,8,5,24,42,141,163,123,33,546,0,14,7,74,20,44,89,50,12,314,42,383,525,2510,3256,6640,7442,5038,1351,27184,5,45,68,433,177,136,103,42,0,1002,6,21,65,334,128,164,144,56,16,930
1001,5,25,7,73,9,0,8,0,0,128,0,0,3,3,3,12,4,0,0,39,0,0,8,16,7,0,5,0,0,43,6,95,101,318,166,126,119,122,50,1104,147,308,303,664,281,293,279,245,111,2635,3077,6249,5864,12960,6047,6097,5449,3258,1401,50407,0,0,3,4,0,6,0,0,0,11,5794,11349,10427,19940,9530,9528,8213,4237,1637,80657,0,8,0,58,18,0,0,0,0,91,0,0,0,0,0,9,11,11,0,31,0,0,0,11,0,0,0,0,0,14,0,4,0,14,5,0,0,0,0,28,3,6,7,36,21,22,12,3,0,98,0,0,0,10,4,4,4,0,0,27,3,13,9,99,41,34,21,5,0,222,0,0,0,7,13,28,27,51,26,150,0,4,9,13,4,0,5,6,0,37,4,45,73,247,237,422,405,314,92,1844,0,0,3,27,22,11,5,3,0,78,0,0,6,13,10,8,7,3,0,47
1002,0,10,5,25,4,0,0,0,0,42,0,0,0,0,0,7,0,4,0,9,0,0,4,3,5,0,0,0,0,18,8,27,22,108,26,18,20,18,8,253,50,138,391,253,82,82,81,94,72,1244,636,1520,2207,3040,1356,1432,1188,859,378,12607,0,0,0,0,0,0,0,0,0,3,1148,2274,2955,3895,1932,2181,1764,1151,422,17731,0,15,4,68,6,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,10,20,8,10,10,5,0,71,0,0,0,8,3,0,0,0,0,15,0,6,8,78,24,14,5,0,0,137,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,18,27,63,54,98,105,97,23,484,0,0,3,6,6,8,0,0,0,25,0,0,6,14,3,0,0,0,0,27
1003,0,0,0,9,9,5,0,0,0,24,0,7,0,3,3,6,12,8,5,43,0,0,0,6,10,4,5,0,0,24,0,10,4,123,38,43,37,29,13,304,44,122,93,287,151,180,205,159,156,1399,1053,2530,2045,4990,3124,3419,3516,2135,1146,23969,0,0,0,0,0,0,0,0,0,0,2077,4857,3842,7251,4732,5246,5283,3007,1335,37622,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,76,6,0,4,0,0,94,0,0,0,6,0,0,0,0,0,5,0,8,3,57,31,22,23,7,0,148,0,0,0,18,7,8,9,4,0,40,0,0,9,17,10,14,5,3,0,52,0,0,0,0,0,0,6,3,0,11,0,0,0,4,0,0,3,0,0,12,3,45,54,290,216,303,350,307,126,1699,0,0,0,16,5,8,6,4,0,35,0,3,0,43,12,3,6,5,0,76
1004,0,0,0,3,9,0,0,0,0,12,0,0,0,0,0,0,3,0,0,14,0,0,0,4,0,0,0,0,0,8,0,4,0,25,14,30,41,42,5,153,27,65,45,136,72,104,112,80,51,686,362,909,702,1561,1041,1492,1615,942,404,9027,0,0,0,0,0,0,0,0,0,0,692,1605,1310,2369,1614,2074,2228,1120,428,13442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,5,10,5,5,9,4,0,40,0,0,0,8,0,4,3,4,0,20,0,0,0,14,15,6,5,0,0,45,0,0,0,0,3,4,28,30,11,80,0,0,0,0,0,4,3,0,0,4,0,12,10,36,73,187,292,197,68,870,0,0,0,3,0,3,4,0,0,9,0,0,0,4,0,6,4,6,5,23
1005,0,0,4,18,9,7,0,0,0,44,0,0,0,0,4,0,3,0,0,7,0,0,0,5,4,6,0,0,0,15,3,7,9,44,33,12,26,13,8,162,41,102,114,220,123,109,92,70,49,919,1057,2409,2449,4683,2301,2210,1879,1156,641,18791,0,3,3,12,0,0,0,0,0,20,2070,4543,4599,7840,3677,3561,2917,1679,767,31646,0,5,0,34,0,5,4,0,0,55,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,15,5,3,3,7,14,4,6,5,0,47,0,0,0,6,0,0,3,3,0,13,0,6,9,37,17,11,18,6,0,95,0,0,0,4,0,7,6,6,6,28,0,3,0,11,0,0,3,0,0,25,0,11,29,78,85,143,150,127,55,686,0,0,8,13,13,10,4,6,0,46,0,0,0,8,0,3,5,0,0,20
1006,0,0,3,16,3,4,5,0,0,31,0,0,0,0,5,4,12,15,0,35,0,0,6,3,3,3,3,0,0,23,4,9,13,60,63,61,91,63,23,378,26,95,86,164,125,121,140,165,157,1065,1063,2458,2017,4228,2769,2857,3228,2271,881,21763,0,0,0,0,0,0,0,0,0,3,2025,4547,3589,6165,4025,3949,3999,2714,891,31905,0,0,0,22,3,0,0,0,0,27,0,0,0,0,0,3,0,0,0,9,0,0,0,7,0,0,4,0,0,15,0,0,3,6,0,0,0,0,0,13,0,3,8,23,19,18,15,14,3,110,0,0,0,5,8,16,4,5,0,34,0,10,29,51,23,30,11,4,0,161,0,0,0,0,0,16,9,3,4,37,0,0,0,0,0,4,3,7,0,20,3,43,52,197,270,428,608,475,184,2263,0,0,3,17,11,3,16,3,0,60,0,0,7,19,8,14,17,8,0,69
1007,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,7,0,0,6,11,7,6,7,0,0,33,28,107,71,179,75,87,76,95,87,802,483,1019,875,2089,993,1320,1112,735,388,9020,0,0,0,0,0,0,0,0,0,0,891,1781,1649,3422,1711,2279,1918,1045,431,15119,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,18,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,0,0,0,0,3,0,5,5,17,20,34,40,27,3,137,0,3,0,0,4,0,0,0,0,9,0,0,0,3,0,0,4,0,0,4
1008,0,0,0,4,0,3,0,0,0,6,0,0,4,4,0,0,4,0,0,13,0,0,0,0,0,3,3,0,0,3,0,6,29,247,23,19,15,4,0,349,18,41,59,175,55,55,38,17,16,479,235,507,530,2010,695,705,604,241,121,5648,0,0,0,0,0,0,0,0,0,0,419,851,669,1877,901,945,852,321,109,6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,149,13,6,0,0,0,168,0,0,0,0,0,0,0,0,0,6,0,0,5,35,13,11,9,0,0,75,0,0,0,43,4,0,0,0,0,48,0,5,0,9,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,15,38,200,101,95,99,48,13,611,0,0,0,0,0,0,0,0,0,7,0,0,12,82,8,12,4,6,0,132
1009,0,0,0,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,11,13,21,16,16,4,81,9,27,19,46,37,72,103,86,33,428,277,909,673,1336,1088,1630,1910,1229,462,9512,0,0,0,0,0,0,0,0,0,0,572,1709,1380,2210,1784,2500,3017,1817,631,15613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,6,10,3,4,3,0,0,35,0,0,0,0,0,5,0,0,0,3,0,0,0,4,4,0,3,4,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,5,0,6,14,35,95,136,249,229,62,822,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,6,3,3,0,8
1010,0,17,20,125,62,24,23,4,0,267,0,9,7,48,42,39,40,52,14,247,0,4,19,56,28,36,13,7,0,164,9,98,114,780,492,497,509,367,149,3026,366,903,803,1902,931,971,1136,1094,761,8871,9356,20537,18605,40613,22507,23332,21603,13778,6602,176934,0,0,0,9,0,0,0,0,0,20,18359,38710,34052,61452,32985,32729,28593,16958,6986,270832,0,14,5,97,3,5,5,0,0,131,0,0,6,18,12,19,13,5,0,73,0,13,15,283,53,16,16,9,0,406,0,6,8,41,17,7,5,0,0,93,4,40,50,222,127,108,76,37,12,667,0,6,10,63,91,63,87,67,8,390,6,57,73,560,344,384,342,105,25,1894,0,3,0,17,28,71,68,87,26,306,3,26,6,90,20,58,83,93,44,421,39,453,642,2328,2191,3249,3196,2581,982,15660,0,13,19,150,84,91,55,24,3,440,4,16,11,122,59,52,53,24,10,342
1011,0,0,3,30,5,0,3,0,0,44,0,0,0,5,4,12,8,6,4,34,0,0,3,6,6,4,3,0,0,19,8,55,84,284,110,89,89,56,28,804,92,217,192,533,217,265,237,278,180,2201,1927,4592,3746,8894,4781,5203,5004,3002,1382,38534,0,6,23,23,9,6,0,0,0,66,3568,8199,6406,12426,7064,7597,7373,3933,1563,58135,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,9,0,0,0,28,6,6,0,0,0,40,0,0,0,9,0,0,0,0,0,10,0,5,9,63,31,34,30,20,4,193,0,0,0,15,7,0,11,0,0,31,0,4,16,90,33,34,16,7,3,201,0,0,0,0,0,9,5,12,0,22,0,5,0,14,0,0,6,9,0,35,7,56,74,272,321,486,579,441,183,2416,0,0,0,25,22,26,13,3,3,88,0,0,3,26,12,15,16,7,3,81
1012,0,0,0,24,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,11,21,11,0,0,0,0,51,3,13,12,59,13,12,5,8,4,129,116,217,180,484,186,144,142,134,58,1665,1525,2832,2359,5998,2298,2318,1863,1293,572,21062,0,0,0,0,0,0,0,0,0,0,2788,4941,4063,8160,3631,3689,2931,1858,734,32801,0,11,0,117,6,3,3,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,11,9,83,26,14,11,3,4,153,0,0,0,0,0,0,0,5,0,5,0,3,0,10,0,5,0,0,0,15,5,17,17,69,42,86,77,58,24,396,0,4,7,42,8,4,4,0,0,71,0,0,0,12,0,5,0,0,0,20
1013,0,0,0,7,0,5,0,0,0,17,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,14,12,21,23,33,13,117,13,61,38,114,62,106,145,135,64,734,352,918,791,1688,1127,1679,2188,1572,829,11138,0,0,0,0,0,0,0,0,0,0,655,1686,1467,2586,1796,2550,3283,2240,1064,17321,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,15,7,4,3,0,0,29,0,0,0,0,0,3,4,0,0,9,0,0,0,12,9,7,4,3,0,38,0,0,0,0,3,0,4,10,0,21,0,0,0,12,0,0,0,10,0,30,0,0,4,33,43,112,239,206,76,715,0,0,0,0,0,3,4,3,0,9,0,0,0,6,3,3,3,4,0,23
1014,0,0,0,9,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,7,0,9,15,53,12,16,22,17,4,137,29,100,66,177,70,75,89,65,37,699,680,1500,1248,3075,1467,1527,1460,933,470,12355,0,0,0,9,0,0,0,0,0,9,1369,2739,2388,4923,2434,2530,2171,1337,577,20465,0,3,0,20,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,3,0,19,0,0,0,0,0,22,0,0,0,11,4,0,0,0,0,10,0,0,0,3,0,0,0,4,0,15,0,0,0,3,5,0,3,0,0,11,0,0,9,62,11,24,12,4,0,124,0,0,0,0,0,4,4,0,0,14,0,0,0,3,0,0,0,3,0,14,0,9,8,57,44,98,128,96,33,466,0,0,3,24,15,8,3,0,0,55,0,0,4,0,6,0,6,0,0,20
1015,0,0,0,6,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,8,18,11,4,6,4,6,60,28,82,74,165,90,68,76,60,41,677,539,1191,1027,2207,1159,1243,1216,901,505,9983,0,0,0,0,0,0,0,0,0,0,1042,2319,1969,3530,1846,2067,1993,1373,645,16785,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,3,8,6,0,0,0,0,11,0,0,0,0,0,0,4,0,0,5,0,0,0,5,3,6,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,33,18,59,66,48,29,262,0,0,0,4,0,4,5,0,0,11,0,0,0,0,0,4,5,6,0,12
1016,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,9,5,4,0,0,0,22,0,3,25,81,32,40,17,10,0,213,34,79,59,179,69,60,76,63,51,667,670,1271,1148,2994,1233,1137,899,630,385,10369,0,5,3,11,14,7,0,0,0,44,1263,2164,1816,3246,1570,1558,1148,676,319,13751,0,0,0,22,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,9,0,0,0,14,0,5,0,36,13,12,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,7,9,30,25,37,23,23,3,159,0,4,17,58,39,32,13,3,0,170,0,0,0,6,0,0,4,0,0,10
1017,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,6,6,6,5,8,3,38,37,89,78,164,78,82,81,59,29,706,408,1002,877,1635,901,1042,985,617,305,7780,0,0,0,0,0,0,0,0,0,0,750,1799,1685,2968,1495,1676,1579,889,368,13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,0,0,0,5,5,5,0,6,0,18,0,0,3,0,3,0,0,0,0,3,0,0,0,18,13,3,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,51,78,67,23,248,0,0,0,6,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,8
1018,0,5,6,18,0,0,0,0,0,32,0,0,0,4,0,0,5,0,0,10,0,0,0,0,0,3,3,0,0,6,0,7,9,57,27,19,20,13,5,165,42,120,138,262,89,104,78,83,69,981,702,1688,1686,3612,1880,1991,1721,1088,563,14941,0,0,0,0,0,0,0,0,0,0,1375,3111,3027,5605,2979,3139,2673,1489,655,24056,0,4,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,12,6,3,0,0,0,23,0,0,0,0,0,0,3,0,0,3,0,3,5,13,17,8,4,8,0,63,0,0,0,8,0,4,0,4,0,12,0,0,3,27,4,6,4,3,0,51,0,0,0,5,0,0,4,3,0,12,0,8,0,14,5,0,0,0,0,31,3,5,20,81,87,142,126,94,42,601,0,0,4,3,5,3,0,0,0,20,0,0,0,11,4,9,7,4,0,31
1019,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,10,11,4,57,16,44,31,92,49,48,53,58,30,422,284,664,570,1296,745,892,844,606,258,6163,0,0,0,0,0,0,0,0,0,0,537,1294,1123,2267,1198,1410,1250,798,296,10177,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,7,0,0,0,7,0,5,0,0,0,8,0,0,0,13,10,7,17,4,0,52,0,0,0,0,0,4,6,5,0,11,0,0,0,0,0,0,4,0,0,4,0,0,4,11,28,65,76,59,23,273,0,0,0,0,3,3,4,0,0,12,0,0,0,0,0,0,4,4,0,11
1020,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,6,3,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,16,8,6,14,10,0,46,14,35,30,61,37,32,47,21,3,282,449,1075,817,1775,1001,962,859,416,86,7445,0,0,0,0,0,0,0,0,0,0,876,2111,1604,3019,1684,1585,1351,652,125,13004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,11,3,3,0,4,0,25,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,23,20,50,79,107,115,71,9,486,0,0,0,6,0,4,0,0,0,14,0,0,0,5,0,0,0,0,0,4
1021,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,5,5,0,3,14,0,0,7,12,3,4,4,0,0,27,0,6,13,30,37,29,37,33,18,213,20,47,51,104,57,70,101,80,40,574,780,1579,1507,3044,1610,1871,1839,1414,683,14311,0,0,0,3,0,0,0,0,0,4,1504,2997,2832,5134,2600,2741,2635,1848,836,23110,0,3,3,16,5,0,0,0,0,22,0,0,0,4,0,0,4,0,0,6,0,0,0,9,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,7,0,0,4,6,4,6,11,0,0,36,0,0,0,5,6,0,0,5,0,18,0,0,6,13,7,3,3,6,3,40,0,0,0,0,0,0,5,4,3,20,0,0,0,4,0,0,7,3,4,18,0,19,18,70,107,203,200,219,82,921,0,0,0,12,17,3,12,9,0,48,0,0,0,0,5,0,3,0,0,14
1022,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,4,0,0,0,8,0,0,5,14,3,10,6,9,8,54,19,43,22,91,38,35,36,33,34,351,445,872,642,1707,752,705,615,462,233,6433,0,0,0,0,0,0,0,0,0,0,862,1638,1236,2829,1242,1160,947,661,263,10826,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,6,7,7,0,0,0,0,20,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,8,6,33,46,48,47,44,25,261,0,0,0,4,8,0,0,0,0,12,0,0,0,7,0,0,3,0,0,11
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,12,0,3,0,23,11,7,5,0,0,54,15,67,39,106,42,39,35,22,14,369,379,904,676,1661,753,682,516,271,122,5968,0,0,0,0,0,0,0,0,0,0,778,1680,1303,2812,1236,1185,824,426,139,10391,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,3,0,0,13,0,0,0,0,0,0,3,0,0,6,0,0,3,23,14,5,6,0,0,46,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,18,17,38,37,17,0,123,0,0,0,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
1024,0,0,0,11,7,0,0,0,0,13,0,3,6,4,8,0,7,6,0,37,0,0,0,0,5,3,5,0,0,11,0,9,4,44,28,43,61,39,18,238,15,50,55,95,61,104,146,134,48,704,508,1405,1213,2339,1778,2380,2671,1774,671,14735,0,0,0,0,0,0,0,0,0,0,947,2563,2283,3590,2652,3481,3666,2270,791,22247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16,4,0,0,0,0,21,0,0,0,8,0,0,0,0,0,8,0,3,0,20,20,8,17,9,0,75,0,0,0,8,3,7,13,8,0,35,0,5,7,12,12,6,10,4,3,56,0,0,0,4,0,5,17,27,8,67,0,0,0,0,0,0,12,4,0,21,14,44,37,128,172,310,433,388,83,1609,0,0,0,11,3,3,6,0,3,28,0,0,0,10,0,6,3,10,3,34
1025,0,34,54,294,87,52,20,3,3,545,0,0,11,42,42,46,54,31,20,246,0,16,39,100,41,20,17,0,0,229,48,239,281,1148,452,376,380,323,151,3392,444,1058,1253,2527,1021,1092,1206,1109,753,10459,14412,30789,31313,67937,31953,31249,27151,16285,7958,259044,5,72,40,167,21,6,4,0,0,326,28223,58581,56721,110241,52242,50081,41579,22920,9361,429945,6,37,33,284,42,21,6,0,0,437,0,0,0,53,22,60,59,29,3,232,0,11,11,246,33,9,4,4,0,324,0,9,8,67,38,21,15,7,0,160,9,48,62,337,172,113,84,29,7,847,0,6,3,71,36,32,36,12,0,203,6,64,218,1099,344,262,199,57,30,2273,0,0,3,32,40,93,54,95,24,350,3,21,14,68,22,29,47,31,6,239,47,379,562,1919,1542,2149,2210,1617,549,10975,0,5,21,144,75,83,48,22,6,405,0,15,18,112,53,43,18,20,5,289
1026,0,0,4,18,3,0,0,0,0,21,0,0,0,0,5,10,10,9,0,32,0,0,0,7,0,0,0,0,0,6,4,13,7,57,28,41,47,20,15,232,76,195,155,352,168,130,115,81,41,1318,1146,2465,2158,4725,2270,2370,2256,1346,628,19369,0,0,0,0,0,0,0,0,0,0,2185,4347,3983,7692,3555,3550,3183,1783,722,31001,0,5,0,17,0,0,0,0,0,28,0,0,0,0,0,3,0,0,0,7,0,0,0,11,0,5,0,0,0,15,0,0,0,9,0,0,0,0,0,7,0,0,0,21,9,14,7,3,0,61,0,0,0,3,4,7,7,10,3,30,0,11,8,53,28,19,13,5,5,147,0,0,0,3,0,5,12,10,4,34,0,0,0,6,0,8,6,3,0,27,0,28,34,116,160,325,329,294,112,1397,0,0,6,18,6,16,6,4,4,48,0,0,0,0,0,6,0,5,3,19
