MB_CODE_2021,SA2_CODE_2021,SA2_NAME_2021,POA_CODE_2021,POA_NAME_2021
30376230000,308031219,Rockhampton Surrounds - North,4702,4702
30376240000,308031219,Rockhampton Surrounds - North,4702,4702
30376250000,308031219,Rockhampton Surrounds - North,4702,4702
30376260000,308031219,Rockhampton Surrounds - North,4702,4702
30376270000,308031219,Rockhampton Surrounds - North,4702,4702
30376280000,308031219,Rockhampton Surrounds - North,4702,4702
30376290000,308031219,Rockhampton Surrounds - North,4702,4702
30376300000,308031219,Rockhampton Surrounds - North,4702,4702
30376310000,308031219,Rockhampton Surrounds - North,4702,4702
30376320000,308031219,Rockhampton Surrounds - North,4702,4702
30376350000,308031219,Rockhampton Surrounds - North,4702,4702
30376360000,308031219,Rockhampton Surrounds - North,4702,4702
30376370000,308031219,Rockhampton Surrounds - North,4702,4702
30376380000,308031219,Rockhampton Surrounds - North,4702,4702
30376390000,308031219,Rockhampton Surrounds - North,4702,4702
30376400000,308031219,Rockhampton Surrounds - North,4702,4702
30376410000,308031219,Rockhampton Surrounds - North,4702,4702
30376420000,308031219,Rockhampton Surrounds - North,4702,4702
30376430000,308031219,Rockhampton Surrounds - North,4702,4702
30376440000,308031219,Rockhampton Surrounds - North,4702,4702
30376450000,308031219,Rockhampton Surrounds - North,4702,4702
30376460000,308031219,Rockhampton Surrounds - North,4702,4702
30376470000,308031219,Rockhampton Surrounds - North,4702,4702
30376480000,308031219,Rockhampton Surrounds - North,4702,4702
30376490000,308031219,Rockhampton Surrounds - North,4702,4702
30376510000,308031218,Rockhampton Surrounds - East,4701,4701
30376520000,308031218,Rockhampton Surrounds - East,4701,4701
30376530000,308031219,Rockhampton Surrounds - North,4702,4702
30376540000,308031219,Rockhampton Surrounds - North,4702,4702
30376550000,308031219,Rockhampton Surrounds - North,4702,4702
30376560000,308031219,Rockhampton Surrounds - North,4702,4702
30376570000,308031219,Rockhampton Surrounds - North,4702,4702
30376580000,308031219,Rockhampton Surrounds - North,4702,4702
30376600000,308031219,Rockhampton Surrounds - North,4702,4702
30376610000,308031219,Rockhampton Surrounds - North,4702,4702
30376620000,308031219,Rockhampton Surrounds - North,4702,4702
30376630000,308031218,Rockhampton Surrounds - East,4702,4702
30376640000,308031219,Rockhampton Surrounds - North,4702,4702
30376650000,308031219,Rockhampton Surrounds - North,4702,4702
30376682000,308031207,Emu Park,4710,4710
30376690000,308031207,Emu Park,4703,4703
30376710000,308031223,Yeppoon,4703,4703
30376720000,308031207,Emu Park,4710,4710
30376740000,308031218,Rockhampton Surrounds - East,4702,4702
30376750000,308031223,Yeppoon,4703,4703
30376760000,308031219,Rockhampton Surrounds - North,4702,4702
30376780000,308031219,Rockhampton Surrounds - North,4705,4705
30376790000,308031218,Rockhampton Surrounds - East,4702,4702
30376800000,308031223,Yeppoon,4703,4703
30376810000,308031218,Rockhampton Surrounds - East,4702,4702
30376820000,308031223,Yeppoon,4703,4703
30376830000,308031223,Yeppoon,4703,4703
30376840000,308031219,Rockhampton Surrounds - North,4702,4702
30376850000,308031219,Rockhampton Surrounds - North,4702,4702
30376860000,308031219,Rockhampton Surrounds - North,4702,4702
30376870000,308031219,Rockhampton Surrounds - North,4702,4702
30376880000,308031207,Emu Park,4710,4710
30376890000,308031219,Rockhampton Surrounds - North,4700,4700
30376900000,308031218,Rockhampton Surrounds - East,4701,4701
30376910000,308031218,Rockhampton Surrounds - East,4701,4701
30376920000,308031223,Yeppoon,4703,4703
30376930000,308031223,Yeppoon,4703,4703
30376940000,308031223,Yeppoon,4703,4703
30376960000,308031207,Emu Park,4710,4710
30376970000,308031219,Rockhampton Surrounds - North,4703,4703
30376980000,308031209,Glenlee - Rockyview,4702,4702
30376990000,308031219,Rockhampton Surrounds - North,4702,4702
30377000000,308031218,Rockhampton Surrounds - East,4702,4702
30377010000,308031218,Rockhampton Surrounds - East,4702,4702
30377020000,308031218,Rockhampton Surrounds - East,4702,4702
30377030000,308031218,Rockhampton Surrounds - East,4702,4702
30377040000,308031219,Rockhampton Surrounds - North,4702,4702
30377050000,308031219,Rockhampton Surrounds - North,4702,4702
30377060000,308031223,Yeppoon,4703,4703
30377080000,308031219,Rockhampton Surrounds - North,4703,4703
30377090000,308031219,Rockhampton Surrounds - North,4703,4703
30377110000,308031207,Emu Park,4710,4710
30377120000,308031207,Emu Park,4710,4710
30377130000,308031223,Yeppoon,4703,4703
30377140000,308031223,Yeppoon,4703,4703
30377150000,308031219,Rockhampton Surrounds - North,4705,4705
30377160000,308031219,Rockhampton Surrounds - North,4702,4702
30377170000,308031219,Rockhampton Surrounds - North,4702,4702
30377180000,308031209,Glenlee - Rockyview,4711,4711
30377200000,308031221,Shoalwater Bay,4702,4702
30377210000,308031221,Shoalwater Bay,4702,4702
30377220000,308031219,Rockhampton Surrounds - North,4702,4702
30377230000,308031207,Emu Park,4710,4710
30377240000,308031219,Rockhampton Surrounds - North,4702,4702
30377250000,308031219,Rockhampton Surrounds - North,4702,4702
30377262000,308031223,Yeppoon,4703,4703
30377263000,308031223,Yeppoon,4703,4703
30377270000,308031219,Rockhampton Surrounds - North,4702,4702
30377280000,308031207,Emu Park,4710,4710
30377290000,308031207,Emu Park,4710,4710
30377300000,308031207,Emu Park,4710,4710
30377310000,308031207,Emu Park,4710,4710
30377320000,308031207,Emu Park,4710,4710
30377350000,308031207,Emu Park,4710,4710
30377370000,308031219,Rockhampton Surrounds - North,4706,4706
30377380000,315011396,Cape York,4892,4892
30377390000,315011396,Cape York,4892,4892
30377400000,315011396,Cape York,4892,4892
30377430000,315011396,Cape York,4892,4892
30377440000,315011396,Cape York,4892,4892
30377450000,315011396,Cape York,4892,4892
30377460000,315011396,Cape York,4892,4892
30377470000,315011396,Cape York,4892,4892
30377480000,315011396,Cape York,4892,4892
30377490000,315011396,Cape York,4892,4892
30377500000,315011396,Cape York,4892,4892
30377520000,315011396,Cape York,4892,4892
30377530000,315011396,Cape York,4892,4892
30377540000,315011396,Cape York,4892,4892
30377550000,315011396,Cape York,4892,4892
30377590000,315011396,Cape York,4892,4892
30377600000,315011396,Cape York,4892,4892
30377610000,315011396,Cape York,4892,4892
30377620000,315011396,Cape York,4892,4892
30377640000,315011396,Cape York,4892,4892
30377642000,315011396,Cape York,4892,4892
30377643000,315011396,Cape York,4892,4892
30377660000,311031316,Hillcrest,4118,4118
30377670000,311031316,Hillcrest,4118,4118
30377680000,311031316,Hillcrest,4118,4118
30377690000,311031316,Hillcrest,4118,4118
30377700000,311031319,Regents Park - Heritage Park,4118,4118
30377710000,311031319,Regents Park - Heritage Park,4118,4118
30377720000,311031319,Regents Park - Heritage Park,4118,4118
30377730000,311031319,Regents Park - Heritage Park,4118,4118
30377740000,311031319,Regents Park - Heritage Park,4118,4118
30377750000,311031319,Regents Park - Heritage Park,4118,4118
30377760000,311031319,Regents Park - Heritage Park,4118,4118
30377770000,311031319,Regents Park - Heritage Park,4118,4118
30377780000,311031319,Regents Park - Heritage Park,4118,4118
30377790000,311031319,Regents Park - Heritage Park,4118,4118
30377800000,311031312,Browns Plains,4118,4118
30377810000,311031312,Browns Plains,4118,4118
30377820000,311031312,Browns Plains,4118,4118
30377830000,311031312,Browns Plains,4118,4118
30377840000,311031312,Browns Plains,4118,4118
30377850000,311031312,Browns Plains,4118,4118
30377860000,311031315,Greenbank Military Camp,4124,4124
30377870000,311031316,Hillcrest,4118,4118
30377890000,311031316,Hillcrest,4118,4118
30377900000,311031316,Hillcrest,4118,4118
30377910000,311031316,Hillcrest,4118,4118
30377930000,311031316,Hillcrest,4118,4118
30377950000,311031316,Hillcrest,4118,4118
30377980000,311031311,Boronia Heights - Park Ridge,4124,4124
30377990000,311031311,Boronia Heights - Park Ridge,4124,4124
30378010000,311031311,Boronia Heights - Park Ridge,4124,4124
30378040000,311031319,Regents Park - Heritage Park,4118,4118
30378050000,311031319,Regents Park - Heritage Park,4118,4118
30378060000,311031312,Browns Plains,4118,4118
30378090000,311031312,Browns Plains,4118,4118
30378110000,311031312,Browns Plains,4118,4118
30378120000,311031312,Browns Plains,4118,4118
30378130000,311031312,Browns Plains,4118,4118
30378140000,311031312,Browns Plains,4118,4118
30378160000,311031312,Browns Plains,4118,4118
30378170000,311031312,Browns Plains,4118,4118
30378180000,311031312,Browns Plains,4118,4118
30378200000,311031312,Browns Plains,4118,4118
30378250000,311031319,Regents Park - Heritage Park,4118,4118
30378270000,311031319,Regents Park - Heritage Park,4118,4118
30378280000,311031319,Regents Park - Heritage Park,4118,4118
30378290000,311031319,Regents Park - Heritage Park,4118,4118
30378300000,311031319,Regents Park - Heritage Park,4118,4118
30378310000,311031319,Regents Park - Heritage Park,4118,4118
30378320000,311031319,Regents Park - Heritage Park,4118,4118
30378341000,311031316,Hillcrest,4118,4118
30378342000,311031316,Hillcrest,4118,4118
30378350000,311031312,Browns Plains,4118,4118
30378360000,311031319,Regents Park - Heritage Park,4118,4118
30378370000,311031316,Hillcrest,4118,4118
30378390000,311031316,Hillcrest,4118,4118
30378460000,311031316,Hillcrest,4118,4118
30378501000,311031316,Hillcrest,4118,4118
30378502000,311031316,Hillcrest,4118,4118
30378510000,311031316,Hillcrest,4118,4118
30378520000,311031316,Hillcrest,4118,4118
30378530000,311031316,Hillcrest,4118,4118
30378540000,311031316,Hillcrest,4118,4118
30378550000,311031316,Hillcrest,4118,4118
30378560000,311031316,Hillcrest,4118,4118
30378570000,311031316,Hillcrest,4118,4118
30378590000,311031316,Hillcrest,4118,4118
30378610000,311031316,Hillcrest,4118,4118
30378620000,311031316,Hillcrest,4118,4118
30378630000,311031316,Hillcrest,4118,4118
30378640000,311031316,Hillcrest,4118,4118
30378650000,311031316,Hillcrest,4118,4118
30378660000,311031316,Hillcrest,4118,4118
30378670000,311031316,Hillcrest,4118,4118
30378680000,311031316,Hillcrest,4118,4118
30378690000,311031316,Hillcrest,4118,4118
30378700000,311031316,Hillcrest,4118,4118
30378710000,311031316,Hillcrest,4118,4118
30378720000,311031316,Hillcrest,4118,4118
30378731000,311031316,Hillcrest,4118,4118
30378732000,311031316,Hillcrest,4118,4118
30378740000,311031316,Hillcrest,4118,4118
30378760000,311031316,Hillcrest,4118,4118
30378770000,311031316,Hillcrest,4118,4118
30378780000,311031316,Hillcrest,4118,4118
30378790000,311031316,Hillcrest,4118,4118
30378800000,311031316,Hillcrest,4118,4118
30378810000,311031316,Hillcrest,4118,4118
30378820000,311031316,Hillcrest,4118,4118
30378830000,311031316,Hillcrest,4118,4118
30378840000,311031316,Hillcrest,4118,4118
30378850000,311031316,Hillcrest,4118,4118
30378870000,311031311,Boronia Heights - Park Ridge,4124,4124
30378880000,311031316,Hillcrest,4118,4118
30378890000,311031316,Hillcrest,4118,4118
30378910000,311031319,Regents Park - Heritage Park,4118,4118
30378930000,311031319,Regents Park - Heritage Park,4118,4118
30378950000,311031319,Regents Park - Heritage Park,4118,4118
30378960000,311031311,Boronia Heights - Park Ridge,4124,4124
30378970000,311031311,Boronia Heights - Park Ridge,4124,4124
30378990000,311031311,Boronia Heights - Park Ridge,4124,4124
30379000000,311031311,Boronia Heights - Park Ridge,4124,4124
30379010000,311031311,Boronia Heights - Park Ridge,4124,4124
30379020000,311031311,Boronia Heights - Park Ridge,4124,4124
30379030000,311031311,Boronia Heights - Park Ridge,4124,4124
30379041000,311031311,Boronia Heights - Park Ridge,4124,4124
30379042000,311031311,Boronia Heights - Park Ridge,4124,4124
30379050000,311031311,Boronia Heights - Park Ridge,4124,4124
30379060000,311031311,Boronia Heights - Park Ridge,4124,4124
30379070000,311031311,Boronia Heights - Park Ridge,4124,4124
30379080000,311031316,Hillcrest,4118,4118
30379090000,311031316,Hillcrest,4118,4118
30379100000,311031316,Hillcrest,4118,4118
30379110000,311031316,Hillcrest,4118,4118
30379120000,311031312,Browns Plains,4118,4118
30379130000,311031312,Browns Plains,4118,4118
30379141000,311031312,Browns Plains,4118,4118
30379142000,311031312,Browns Plains,4118,4118
30379150000,311031312,Browns Plains,4118,4118
30379160000,311031312,Browns Plains,4118,4118
30379170000,311031312,Browns Plains,4118,4118
30379180000,311031312,Browns Plains,4118,4118
30379191000,311031312,Browns Plains,4118,4118
30379210000,311031312,Browns Plains,4118,4118
30379220000,311031312,Browns Plains,4118,4118
30379230000,311031312,Browns Plains,4118,4118
30379250000,311031312,Browns Plains,4118,4118
30379260000,311031312,Browns Plains,4118,4118
30379270000,311031312,Browns Plains,4118,4118
30379281000,311031312,Browns Plains,4118,4118
30379282000,311031312,Browns Plains,4118,4118
30379290000,311031312,Browns Plains,4118,4118
30379300000,311031312,Browns Plains,4118,4118
30379310000,311031312,Browns Plains,4118,4118
30379320000,311031312,Browns Plains,4118,4118
30379330000,311031312,Browns Plains,4118,4118
30379340000,311031312,Browns Plains,4118,4118
30379350000,311031312,Browns Plains,4118,4118
30379360000,311031312,Browns Plains,4118,4118
30379370000,311031312,Browns Plains,4118,4118
30379382000,311031312,Browns Plains,4118,4118
30379383000,311031312,Browns Plains,4118,4118
30379390000,311031312,Browns Plains,4118,4118
30379401000,311031312,Browns Plains,4118,4118
30379402000,311031312,Browns Plains,4118,4118
30379403000,311031312,Browns Plains,4118,4118
30379410000,311031319,Regents Park - Heritage Park,4118,4118
30379420000,311031319,Regents Park - Heritage Park,4118,4118
30379430000,311031319,Regents Park - Heritage Park,4118,4118
30379440000,311031319,Regents Park - Heritage Park,4118,4118
30379450000,311031319,Regents Park - Heritage Park,4118,4118
30379460000,311031319,Regents Park - Heritage Park,4118,4118
30379470000,311031319,Regents Park - Heritage Park,4118,4118
30379480000,311031319,Regents Park - Heritage Park,4118,4118
30379490000,311031319,Regents Park - Heritage Park,4118,4118
30379500000,311031319,Regents Park - Heritage Park,4118,4118
30379510000,311031319,Regents Park - Heritage Park,4118,4118
30379520000,311031319,Regents Park - Heritage Park,4118,4118
30379530000,311031319,Regents Park - Heritage Park,4118,4118
30379540000,311031319,Regents Park - Heritage Park,4118,4118
30379550000,311031319,Regents Park - Heritage Park,4118,4118
30379560000,311031319,Regents Park - Heritage Park,4118,4118
30379570000,311031319,Regents Park - Heritage Park,4118,4118
30379580000,311031319,Regents Park - Heritage Park,4118,4118
30379590000,311031319,Regents Park - Heritage Park,4118,4118
30379600000,311031319,Regents Park - Heritage Park,4118,4118
30379610000,311031319,Regents Park - Heritage Park,4118,4118
30379620000,311031319,Regents Park - Heritage Park,4118,4118
30379630000,311031319,Regents Park - Heritage Park,4118,4118
30379640000,311031319,Regents Park - Heritage Park,4118,4118
30379650000,311031319,Regents Park - Heritage Park,4118,4118
30379660000,311031319,Regents Park - Heritage Park,4118,4118
30379670000,311031319,Regents Park - Heritage Park,4118,4118
30379680000,311031319,Regents Park - Heritage Park,4118,4118
30379690000,311031319,Regents Park - Heritage Park,4118,4118
30379710000,311031312,Browns Plains,4118,4118
30379720000,311031312,Browns Plains,4118,4118
30379730000,311031312,Browns Plains,4118,4118
30379740000,311031312,Browns Plains,4118,4118
30379750000,311031312,Browns Plains,4118,4118
30379761000,311031312,Browns Plains,4118,4118
30379762000,311031312,Browns Plains,4118,4118
30379763000,311031312,Browns Plains,4118,4118
30379765000,311031312,Browns Plains,4118,4118
30379770000,311031312,Browns Plains,4118,4118
30379780000,311031312,Browns Plains,4118,4118
30379790000,311031312,Browns Plains,4118,4118
30379800000,311031319,Regents Park - Heritage Park,4118,4118
30379810000,311031319,Regents Park - Heritage Park,4118,4118
30379820000,311031319,Regents Park - Heritage Park,4118,4118
30379830000,311031319,Regents Park - Heritage Park,4118,4118
30379840000,311031319,Regents Park - Heritage Park,4118,4118
30379850000,311031319,Regents Park - Heritage Park,4118,4118
30379860000,311031319,Regents Park - Heritage Park,4118,4118
30379870000,311031319,Regents Park - Heritage Park,4118,4118
30379880000,311031319,Regents Park - Heritage Park,4118,4118
30379890000,311031319,Regents Park - Heritage Park,4118,4118
30379900000,311031319,Regents Park - Heritage Park,4118,4118
30379910000,311031319,Regents Park - Heritage Park,4118,4118
30379921000,311031319,Regents Park - Heritage Park,4118,4118
30379923000,311031319,Regents Park - Heritage Park,4118,4118
30379924000,311031319,Regents Park - Heritage Park,4118,4118
30379925000,311031319,Regents Park - Heritage Park,4118,4118
30379926000,311031319,Regents Park - Heritage Park,4118,4118
30379927000,311031319,Regents Park - Heritage Park,4118,4118
30379928000,311031319,Regents Park - Heritage Park,4118,4118
30379929000,311031319,Regents Park - Heritage Park,4118,4118
30379930000,311031319,Regents Park - Heritage Park,4118,4118
30379940000,311031319,Regents Park - Heritage Park,4118,4118
30379950000,311031319,Regents Park - Heritage Park,4118,4118
30379960000,311031319,Regents Park - Heritage Park,4118,4118
30379970000,311031319,Regents Park - Heritage Park,4118,4118
30379980000,311031319,Regents Park - Heritage Park,4118,4118
30379990000,311031319,Regents Park - Heritage Park,4118,4118
30380000000,311031319,Regents Park - Heritage Park,4118,4118
30380010000,311031319,Regents Park - Heritage Park,4118,4118
30380020000,311031319,Regents Park - Heritage Park,4118,4118
30380030000,311031319,Regents Park - Heritage Park,4118,4118
30380040000,311031319,Regents Park - Heritage Park,4118,4118
30380051000,311031319,Regents Park - Heritage Park,4118,4118
30380052000,311031319,Regents Park - Heritage Park,4118,4118
30380053000,311031319,Regents Park - Heritage Park,4118,4118
30380054000,311031319,Regents Park - Heritage Park,4118,4118
30380055000,311031319,Regents Park - Heritage Park,4118,4118
30380061000,311031319,Regents Park - Heritage Park,4118,4118
30380062000,311031319,Regents Park - Heritage Park,4118,4118
30380063000,311031319,Regents Park - Heritage Park,4118,4118
30380064000,311031319,Regents Park - Heritage Park,4118,4118
30380070000,311031319,Regents Park - Heritage Park,4118,4118
30380080000,311031319,Regents Park - Heritage Park,4118,4118
30380090000,311031319,Regents Park - Heritage Park,4118,4118
30380100000,311031319,Regents Park - Heritage Park,4118,4118
30380110000,311031319,Regents Park - Heritage Park,4118,4118
30380120000,311031319,Regents Park - Heritage Park,4118,4118
30380130000,311031319,Regents Park - Heritage Park,4118,4118
30380140000,311031319,Regents Park - Heritage Park,4118,4118
30380150000,311031319,Regents Park - Heritage Park,4118,4118
30380160000,311031319,Regents Park - Heritage Park,4118,4118
30380170000,311031319,Regents Park - Heritage Park,4118,4118
30380180000,311031319,Regents Park - Heritage Park,4118,4118
30380190000,311031319,Regents Park - Heritage Park,4118,4118
30380200000,311031319,Regents Park - Heritage Park,4118,4118
30380210000,311031319,Regents Park - Heritage Park,4118,4118
30380220000,311031319,Regents Park - Heritage Park,4118,4118
30380230000,311031319,Regents Park - Heritage Park,4118,4118
30380241000,311031319,Regents Park - Heritage Park,4118,4118
30380242000,311031319,Regents Park - Heritage Park,4118,4118
30380250000,311031319,Regents Park - Heritage Park,4118,4118
30380260000,311031319,Regents Park - Heritage Park,4118,4118
30380270000,311031319,Regents Park - Heritage Park,4118,4118
30380280000,311031319,Regents Park - Heritage Park,4118,4118
30380300000,311031316,Hillcrest,4118,4118
30380311000,311031316,Hillcrest,4118,4118
30380313000,311031316,Hillcrest,4118,4118
30380314000,311031319,Regents Park - Heritage Park,4118,4118
30380315000,311031316,Hillcrest,4118,4118
30380321000,311031316,Hillcrest,4118,4118
30380322000,311031316,Hillcrest,4118,4118
30380330000,311031312,Browns Plains,4118,4118
30380341000,311031312,Browns Plains,4118,4118
30380342000,311031312,Browns Plains,4118,4118
30380350000,311031319,Regents Park - Heritage Park,4118,4118
30380360000,311031319,Regents Park - Heritage Park,4118,4118
30380370000,311031319,Regents Park - Heritage Park,4118,4118
30380380000,311031319,Regents Park - Heritage Park,4118,4118
30380390000,311031319,Regents Park - Heritage Park,4118,4118
30380400000,311031319,Regents Park - Heritage Park,4118,4118
30380410000,311031319,Regents Park - Heritage Park,4118,4118
30380420000,311031319,Regents Park - Heritage Park,4118,4118
30380430000,311031319,Regents Park - Heritage Park,4118,4118
30380440000,311031319,Regents Park - Heritage Park,4118,4118
30380450000,311031319,Regents Park - Heritage Park,4118,4118
30380460000,311031319,Regents Park - Heritage Park,4118,4118
30380470000,311031319,Regents Park - Heritage Park,4118,4118
30380500000,311031316,Hillcrest,4118,4118
30380511000,311031316,Hillcrest,4118,4118
30380512000,311031316,Hillcrest,4118,4118
30380521000,311031316,Hillcrest,4118,4118
30380522000,311031316,Hillcrest,4118,4118
30380523000,311031316,Hillcrest,4118,4118
30380534000,311031316,Hillcrest,4118,4118
30380551000,311031316,Hillcrest,4118,4118
30380560000,311031316,Hillcrest,4118,4118
30380570000,311051324,Cornubia - Carbrook,4130,4130
30380580000,311051324,Cornubia - Carbrook,4130,4130
30380590000,311051324,Cornubia - Carbrook,4130,4130
30380600000,311051324,Cornubia - Carbrook,4130,4130
30380610000,311051324,Cornubia - Carbrook,4130,4130
30380620000,311051324,Cornubia - Carbrook,4130,4130
30380630000,311051324,Cornubia - Carbrook,4130,4130
30380640000,311051324,Cornubia - Carbrook,4130,4130
30380670000,311051324,Cornubia - Carbrook,4130,4130
30380680000,311051324,Cornubia - Carbrook,4130,4130
30380690000,311051324,Cornubia - Carbrook,4130,4130
30380700000,311051324,Cornubia - Carbrook,4130,4130
30380710000,311051324,Cornubia - Carbrook,4130,4130
30380720000,311051324,Cornubia - Carbrook,4130,4130
30380750000,311051324,Cornubia - Carbrook,4130,4130
30380770000,311051324,Cornubia - Carbrook,4130,4130
30380780000,311051324,Cornubia - Carbrook,4130,4130
30380790000,311051324,Cornubia - Carbrook,4130,4130
30380800000,311051324,Cornubia - Carbrook,4130,4130
30380810000,311051324,Cornubia - Carbrook,4130,4130
30380830000,311051324,Cornubia - Carbrook,4130,4130
30380840000,311051324,Cornubia - Carbrook,4130,4130
30380850000,311051324,Cornubia - Carbrook,4130,4130
30380880000,311051324,Cornubia - Carbrook,4130,4130
30380891000,311051324,Cornubia - Carbrook,4130,4130
30380892000,311051324,Cornubia - Carbrook,4130,4130
30380901000,311051324,Cornubia - Carbrook,4130,4130
30380902000,311051324,Cornubia - Carbrook,4130,4130
30380930000,311051324,Cornubia - Carbrook,4130,4130
30380940000,311051324,Cornubia - Carbrook,4130,4130
30380950000,311051324,Cornubia - Carbrook,4130,4130
30380960000,311051324,Cornubia - Carbrook,4130,4130
30380970000,311051324,Cornubia - Carbrook,4130,4130
30380990000,311051324,Cornubia - Carbrook,4130,4130
30381000000,311061329,Daisy Hill,4127,4127
30381010000,311061329,Daisy Hill,4127,4127
30381020000,311061329,Daisy Hill,4127,4127
30381030000,311061329,Daisy Hill,4127,4127
30381040000,311061329,Daisy Hill,4127,4127
30381050000,311061329,Daisy Hill,4127,4127
30381061000,311061329,Daisy Hill,4127,4127
30381062000,311061329,Daisy Hill,4127,4127
30381070000,311061329,Daisy Hill,4127,4127
30381080000,311061329,Daisy Hill,4127,4127
30381090000,311061329,Daisy Hill,4127,4127
30381100000,311061329,Daisy Hill,4127,4127
30381110000,311061329,Daisy Hill,4127,4127
30381120000,311061329,Daisy Hill,4127,4127
30381130000,311061329,Daisy Hill,4127,4127
30381140000,311061329,Daisy Hill,4127,4127
30381150000,311061329,Daisy Hill,4127,4127
30381160000,311061329,Daisy Hill,4127,4127
30381170000,311061329,Daisy Hill,4128,4128
30381180000,311061329,Daisy Hill,4127,4127
30381190000,311061329,Daisy Hill,4127,4127
30381200000,311061329,Daisy Hill,4127,4127
30381210000,311061329,Daisy Hill,4127,4127
30381220000,311061329,Daisy Hill,4127,4127
30381230000,311061329,Daisy Hill,4127,4127
30381240000,311061329,Daisy Hill,4127,4127
30381260000,311061329,Daisy Hill,4127,4127
30381270000,311061329,Daisy Hill,4127,4127
30381280000,311061329,Daisy Hill,4127,4127
30381290000,311061329,Daisy Hill,4127,4127
30381300000,311061329,Daisy Hill,4127,4127
30381310000,311061329,Daisy Hill,4127,4127
30381320000,311061329,Daisy Hill,4127,4127
30381330000,311061329,Daisy Hill,4127,4127
30381340000,311061329,Daisy Hill,4127,4127
30381350000,311061329,Daisy Hill,4127,4127
30381360000,311061329,Daisy Hill,4127,4127
30381370000,311061329,Daisy Hill,4127,4127
30381410000,311061329,Daisy Hill,4127,4127
30381420000,311061329,Daisy Hill,4127,4127
30381430000,311061332,Rochedale South - Priestdale,4127,4127
30381441000,311061329,Daisy Hill,4127,4127
30381442000,311061329,Daisy Hill,4127,4127
30381451000,311061329,Daisy Hill,4127,4127
30381452000,311061329,Daisy Hill,4127,4127
30381460000,311061329,Daisy Hill,4127,4127
30381470000,311061332,Rochedale South - Priestdale,4123,4123
30381481000,311061332,Rochedale South - Priestdale,4127,4127
30381490000,311061329,Daisy Hill,4127,4127
30381500000,311031311,Boronia Heights - Park Ridge,4124,4124
30381510000,311031311,Boronia Heights - Park Ridge,4124,4124
30381520000,311031311,Boronia Heights - Park Ridge,4124,4124
30381530000,311031311,Boronia Heights - Park Ridge,4124,4124
30381540000,311031311,Boronia Heights - Park Ridge,4124,4124
30381550000,311031311,Boronia Heights - Park Ridge,4124,4124
30381560000,311031311,Boronia Heights - Park Ridge,4124,4124
30381570000,311031311,Boronia Heights - Park Ridge,4124,4124
30381580000,311031311,Boronia Heights - Park Ridge,4124,4124
30381590000,311041569,Greenbank - North Maclean,4124,4124
30381620000,311031311,Boronia Heights - Park Ridge,4124,4124
30381660000,311031311,Boronia Heights - Park Ridge,4124,4124
30381700000,311031311,Boronia Heights - Park Ridge,4124,4124
30381730000,311031311,Boronia Heights - Park Ridge,4125,4125
30381740000,311031311,Boronia Heights - Park Ridge,4124,4124
30381751000,311031311,Boronia Heights - Park Ridge,4124,4124
30381760000,311031311,Boronia Heights - Park Ridge,4124,4124
30381780000,311031311,Boronia Heights - Park Ridge,4124,4124
30381800000,311031311,Boronia Heights - Park Ridge,4124,4124
30381810000,311031311,Boronia Heights - Park Ridge,4124,4124
30381820000,311031311,Boronia Heights - Park Ridge,4124,4124
30381830000,311031311,Boronia Heights - Park Ridge,4124,4124
30381840000,311031311,Boronia Heights - Park Ridge,4124,4124
30381850000,311031311,Boronia Heights - Park Ridge,4124,4124
30381860000,311031311,Boronia Heights - Park Ridge,4124,4124
30381870000,311031311,Boronia Heights - Park Ridge,4124,4124
30381880000,311031311,Boronia Heights - Park Ridge,4124,4124
30381890000,311031311,Boronia Heights - Park Ridge,4124,4124
30381920000,311031311,Boronia Heights - Park Ridge,4124,4124
30381930000,311031311,Boronia Heights - Park Ridge,4124,4124
30381940000,311031311,Boronia Heights - Park Ridge,4124,4124
30381950000,311031311,Boronia Heights - Park Ridge,4124,4124
30381960000,311031311,Boronia Heights - Park Ridge,4124,4124
30381970000,311031311,Boronia Heights - Park Ridge,4124,4124
30381980000,311031311,Boronia Heights - Park Ridge,4124,4124
30381990000,311031311,Boronia Heights - Park Ridge,4124,4124
30382000000,311031311,Boronia Heights - Park Ridge,4124,4124
30382010000,311031311,Boronia Heights - Park Ridge,4124,4124
30382020000,311031311,Boronia Heights - Park Ridge,4124,4124
30382030000,311031311,Boronia Heights - Park Ridge,4124,4124
30382040000,311031311,Boronia Heights - Park Ridge,4124,4124
30382050000,311031311,Boronia Heights - Park Ridge,4124,4124
30382060000,311031311,Boronia Heights - Park Ridge,4124,4124
30382070000,311031311,Boronia Heights - Park Ridge,4124,4124
30382080000,311031311,Boronia Heights - Park Ridge,4124,4124
30382090000,311031311,Boronia Heights - Park Ridge,4124,4124
30382100000,311031315,Greenbank Military Camp,4124,4124
30382110000,311031311,Boronia Heights - Park Ridge,4124,4124
30382130000,311031311,Boronia Heights - Park Ridge,4124,4124
30382150000,311031311,Boronia Heights - Park Ridge,4124,4124
30382160000,311031311,Boronia Heights - Park Ridge,4124,4124
30382170000,311031311,Boronia Heights - Park Ridge,4124,4124
30382180000,311031311,Boronia Heights - Park Ridge,4124,4124
30382190000,311031311,Boronia Heights - Park Ridge,4124,4124
30382200000,311031311,Boronia Heights - Park Ridge,4124,4124
